year,month,state,medium,partisanship_scenario,diet_threshold,left_pct,right_pct
2016,1,IL,tv,lenient,75,0.0069246260957718,0.037851514455838
2016,1,IL,tv,stringent,50,0.0049680892092353,0.0584706896005509
2016,1,IL,tv,stringent,75,0.0024771251903959,0.037851514455838
2016,1,IN,tv,lenient,50,0.0137986578821435,0.058507507624778
2016,1,IN,tv,lenient,75,0.0036514181675991,0.040938254237987
2016,1,IN,tv,stringent,50,0.0031602761112469,0.058507507624778
2016,1,IN,tv,stringent,75,0.000505580634248,0.040938254237987
2016,1,KS,tv,lenient,50,0.0095787661515278,0.057963017730546
2016,1,KS,tv,lenient,75,0.0033039839916033,0.0393790550940925
2016,1,KS,tv,stringent,50,0.0019170553205219,0.057963017730546
2016,1,KS,tv,stringent,75,0.0005484072849157,0.0393790550940925
2016,1,KY,tv,lenient,50,0.0147765396454969,0.0834796361426064
2016,1,KY,tv,lenient,75,0.0056936989238832,0.0460683452902896
2016,1,KY,tv,stringent,50,0.0044051180642185,0.0834796361426064
2016,1,KY,tv,stringent,75,0.0030059075505773,0.0460683452902896
2016,1,LA,tv,lenient,50,0.0369773490986933,0.062076610701944
2016,1,LA,tv,lenient,75,0.0165584674816854,0.0471411375506499
2016,1,LA,tv,stringent,50,0.0165296431300367,0.062076610701944
2016,1,LA,tv,stringent,75,0.0070567606662224,0.0471411375506499
2016,1,MA,tv,lenient,50,0.0315236535462585,0.0415565381564661
2016,1,MA,tv,lenient,75,0.0120159654589874,0.0243497883822555
2016,1,MA,tv,stringent,50,0.0070131539713588,0.0415565381564661
2016,1,MA,tv,stringent,75,0.0017036038024933,0.0243497883822555
2016,1,MD,tv,lenient,50,0.0472125323082785,0.0734638623296275
2016,1,MD,tv,lenient,75,0.0179733314943681,0.0455263127375256
2016,1,MD,tv,stringent,50,0.0073942528536761,0.0734638623296275
2016,1,MD,tv,stringent,75,0.0019420569347218,0.0455263127375256
2016,1,ME,tv,lenient,50,0,0.0234987505487768
2016,1,ME,tv,lenient,75,0,0.0121081965849432
2016,1,ME,tv,stringent,50,0,0.0234987505487768
2016,1,ME,tv,stringent,75,0,0.0121081965849432
2016,1,MI,tv,lenient,50,0.0167064219429775,0.0459474588442663
2016,1,MI,tv,lenient,75,0.0060995901416223,0.0251015874469473
2016,1,MI,tv,stringent,50,0.0033022880591598,0.0459474588442663
2016,1,MI,tv,stringent,75,0.0013334389911821,0.0251015874469473
2016,1,MN,tv,lenient,50,0.0234417750554039,0.0448219041101005
2016,1,MN,tv,lenient,75,0.0086132123922303,0.0264433330038394
2016,1,MN,tv,stringent,50,0.0069419927138739,0.0448219041101005
2016,1,MN,tv,stringent,75,0.001304751811687,0.0264433330038394
2016,1,MO,tv,lenient,50,0.020160331102807,0.0567004730522112
2016,1,MO,tv,lenient,75,0.0042772976271453,0.0410310600479776
2016,1,MO,tv,stringent,50,0.0060473283045963,0.0567004730522112
2016,1,MO,tv,stringent,75,0.0004276802830313,0.0410310600479776
2016,1,MS,tv,lenient,50,0.0100271627127094,0.0540592891702923
2016,1,MS,tv,lenient,75,0.001136048754439,0.0323072674084922
2016,1,MS,tv,stringent,50,0.0078110010995461,0.0540592891702923
2016,1,MS,tv,stringent,75,0.000641557581875,0.0323072674084922
2016,1,MT,tv,lenient,50,0.007143561156749,0.0143506943065623
2016,1,MT,tv,lenient,75,0,0.0143506943065623
2016,1,MT,tv,stringent,50,0,0.0143506943065623
2016,1,MT,tv,stringent,75,0,0.0143506943065623
2016,1,NC,tv,lenient,50,0.0270258532401625,0.0523923834722249
2016,1,NC,tv,lenient,75,0.0094486657064753,0.03154261287223
2016,1,NC,tv,stringent,50,0.0092013923718818,0.0523923834722249
2016,1,NC,tv,stringent,75,0.0010704771292509,0.03154261287223
2016,1,ND,tv,lenient,50,0.0336213187439827,0.0669959013957935
2016,1,ND,tv,lenient,75,0,0.0139994678911846
2016,1,ND,tv,stringent,50,0,0.0669959013957935
2016,1,ND,tv,stringent,75,0,0.0139994678911846
2016,1,NE,tv,lenient,50,0.0205137911803866,0.064538019348158
2016,1,NE,tv,lenient,75,0.0141852464470829,0.0389468803595421
2016,1,NE,tv,stringent,50,0,0.064538019348158
2016,1,NE,tv,stringent,75,0,0.0389468803595421
2016,1,NH,tv,lenient,50,0.0244039731398645,0.0720189113010735
2016,1,NH,tv,lenient,75,0.0123517191926393,0.0299857684216569
2016,1,NH,tv,stringent,50,0.0093798232309531,0.0720189113010735
2016,1,NH,tv,stringent,75,0.0041490446658012,0.0299857684216569
2016,1,NJ,tv,lenient,50,0.0372813240157127,0.0512800241080638
2016,1,NJ,tv,lenient,75,0.0103508753806667,0.0324158643995962
2016,1,NJ,tv,stringent,50,0.0089002825520366,0.0512800241080638
2016,1,NJ,tv,stringent,75,0.0039400215345038,0.0324158643995962
2016,1,NM,tv,lenient,50,0.0206647316398135,0.0496876731255272
2016,1,NM,tv,lenient,75,0.0088836491998132,0.0332562849795811
2016,1,NM,tv,stringent,50,0.0054854646602227,0.0496876731255272
2016,1,NM,tv,stringent,75,0.0037008907872905,0.0332562849795811
2016,1,NV,tv,lenient,50,0.0382897839860399,0.0724210703932504
2016,1,NV,tv,lenient,75,0.012712712301504,0.053477472650928
2016,1,NV,tv,stringent,50,0.0048443271029472,0.0724210703932504
2016,1,NV,tv,stringent,75,0.0011177592929167,0.053477472650928
2016,1,NY,tv,lenient,50,0.0384786027674451,0.0490984462182622
2016,1,NY,tv,lenient,75,0.0130542105512494,0.0251317377027493
2016,1,NY,tv,stringent,50,0.0100925323930592,0.0490984462182622
2016,1,NY,tv,stringent,75,0.002403293360501,0.0251317377027493
2016,1,OH,tv,lenient,50,0.0236707607859717,0.0544153085233905
2016,1,OH,tv,lenient,75,0.007807896445264,0.0309722541005102
2016,1,OH,tv,stringent,50,0.0073213956910952,0.0544153085233905
2016,1,OH,tv,stringent,75,0.0025441283478565,0.0309722541005102
2016,1,OK,tv,lenient,50,0.0133173048763901,0.0727230197106473
2016,1,OK,tv,lenient,75,0.0038082195519089,0.0490268607594385
2016,1,OK,tv,stringent,50,0.002565591320733,0.0727230197106473
2016,1,OK,tv,stringent,75,0.0003379725582392,0.0490268607594385
2016,1,OR,tv,lenient,50,0.0268089313302852,0.0745822981626017
2016,1,OR,tv,lenient,75,0.0062934151496782,0.0536867742435916
2016,1,OR,tv,stringent,50,0.0025840039603555,0.0745822981626017
2016,1,OR,tv,stringent,75,0.0011533225533378,0.0536867742435916
2016,1,PA,tv,lenient,50,0.019804713651857,0.0699538361422513
2016,1,PA,tv,lenient,75,0.0062084563245237,0.0393925543077326
2016,1,PA,tv,stringent,50,0.0050918334498207,0.0699538361422513
2016,1,PA,tv,stringent,75,0.0021624172144151,0.0393925543077326
2016,1,RI,tv,lenient,50,0.0296498307092663,0.0360379103643739
2016,1,RI,tv,lenient,75,0.0073960886782506,0.0165110497238876
2016,1,RI,tv,stringent,50,0.0115756878411077,0.0360379103643739
2016,1,RI,tv,stringent,75,0.0013400359539764,0.0165110497238876
2016,1,SC,tv,lenient,50,0.0274323679289892,0.0619418208078691
2016,1,SC,tv,lenient,75,0.0099338510740489,0.0326948657346674
2016,1,SC,tv,stringent,50,0.0062567863961018,0.0619418208078691
2016,1,SC,tv,stringent,75,0.000549916332814,0.0326948657346674
2016,1,SD,tv,lenient,50,0.0137084389408809,0.0560812914240167
2016,1,SD,tv,lenient,75,0,0.0211618039401691
2016,1,SD,tv,stringent,50,0,0.0560812914240167
2016,1,SD,tv,stringent,75,0,0.0211618039401691
2016,1,TN,tv,lenient,50,0.0202538022678364,0.0667473483555134
2016,1,TN,tv,lenient,75,0.005651468770438,0.0407781225394292
2016,1,TN,tv,stringent,50,0.0040101027618258,0.0667473483555134
2016,1,TN,tv,stringent,75,0.0002973194358147,0.0407781225394292
2016,1,TX,tv,lenient,50,0.0237322403677057,0.0611486440853199
2016,1,TX,tv,lenient,75,0.0098108458321142,0.036232540559662
2016,1,TX,tv,stringent,50,0.0061649137767815,0.0611486440853199
2016,1,TX,tv,stringent,75,0.0028794558547627,0.036232540559662
2016,1,UT,tv,lenient,50,0.0154476660894345,0.062042361194583
2016,1,UT,tv,lenient,75,0.0037965027977363,0.0359492291836101
2016,1,UT,tv,stringent,50,0.0042590044871093,0.062042361194583
2016,1,UT,tv,stringent,75,0.0005204580486722,0.0359492291836101
2016,1,VA,tv,lenient,50,0.0299390538287154,0.0733318401876172
2016,1,VA,tv,lenient,75,0.0129743479331249,0.0434054968170199
2016,1,VA,tv,stringent,50,0.0053989070358911,0.0733318401876172
2016,1,VA,tv,stringent,75,0.0024695048426703,0.0434054968170199
2016,1,VT,tv,lenient,50,0.0187159752114945,0.0509444198493342
2016,1,VT,tv,lenient,75,0.0187159752114945,0
2016,1,VT,tv,stringent,50,0,0.0509444198493342
2016,1,VT,tv,stringent,75,0,0
2016,1,WA,tv,lenient,50,0.026036079345761,0.0456344967209164
2016,1,WA,tv,lenient,75,0.0083017321793374,0.0280098166603047
2016,1,WA,tv,stringent,50,0.0071396824273991,0.0456344967209164
2016,1,WA,tv,stringent,75,0.0017751300293484,0.0280098166603047
2016,1,WI,tv,lenient,50,0.0180620345979401,0.0685884220675565
2016,1,WI,tv,lenient,75,0.0080324472705392,0.0437733498604803
2016,1,WI,tv,stringent,50,0.0024963529185155,0.0685884220675565
2016,1,WI,tv,stringent,75,1.32868094345887E-05,0.0437733498604803
2016,1,WV,tv,lenient,50,0.0291694256413044,0.0500119847891999
2016,1,WV,tv,lenient,75,0.0157155266546022,0.0294693157903867
2016,1,WV,tv,stringent,50,0.0022927788569616,0.0500119847891999
2016,1,WV,tv,stringent,75,0,0.0294693157903867
2016,1,WY,tv,lenient,50,0.0158308575658799,0.0661450173414823
2016,1,WY,tv,lenient,75,0.0158308575658799,0.0477953621381404
2016,1,WY,tv,stringent,50,0,0.0661450173414823
2016,1,WY,tv,stringent,75,0,0.0477953621381404
2016,2,AK,tv,lenient,50,0.070486555115281,0.0739600656147873
2016,2,AK,tv,lenient,75,0,0.0542569322929554
2016,2,AK,tv,stringent,50,0.0555507060235321,0.0739600656147873
2016,2,AK,tv,stringent,75,0,0.0542569322929554
2016,2,AL,tv,lenient,50,0.0390629071152377,0.0578846530757201
2016,2,AL,tv,lenient,75,0.0123457329342724,0.0252771935158458
2016,2,AL,tv,stringent,50,0.0077356113122656,0.0578846530757201
2016,2,AL,tv,stringent,75,0.000601513121692,0.0252771935158458
2016,2,AR,tv,lenient,50,0.0239441982809781,0.0498515356670151
2016,2,AR,tv,lenient,75,0.0155426178699436,0.0386000406473789
2016,2,AR,tv,stringent,50,0.009993022387122,0.0498515356670151
2016,2,AR,tv,stringent,75,0.009475801276608,0.0386000406473789
2016,2,AZ,tv,lenient,50,0.0515863245798091,0.0605119519247202
2016,2,AZ,tv,lenient,75,0.0232942257278405,0.0386394122201568
2016,2,AZ,tv,stringent,50,0.0111506008666552,0.0605119519247202
2016,2,AZ,tv,stringent,75,0.0034781406569796,0.0386394122201568
2016,2,CA,tv,lenient,50,0.0512717410305334,0.0423323585079774
2016,2,CA,tv,lenient,75,0.0240494302882333,0.0230818646676381
2016,2,CA,tv,stringent,50,0.0104563272254533,0.0423323585079774
2016,2,CA,tv,stringent,75,0.0026767130455316,0.0230818646676381
2016,2,CO,tv,lenient,50,0.0357801335552211,0.0505485134810528
2016,2,CO,tv,lenient,75,0.018771080522796,0.0299966457302954
2016,2,CO,tv,stringent,50,0.0038218479932332,0.0505485134810528
2016,2,CO,tv,stringent,75,0.0011850934106366,0.0299966457302954
2016,2,CT,tv,lenient,50,0.0501691583103374,0.0744038881055981
2016,2,CT,tv,lenient,75,0.0220843109343313,0.0516080408622142
2016,2,CT,tv,stringent,50,0.0101230672359997,0.0744038881055981
2016,2,CT,tv,stringent,75,0.0017511485843934,0.0516080408622142
2016,2,DC,tv,lenient,50,0.122182972524057,0.0127774936123338
2016,2,DC,tv,lenient,75,0.021854210608932,0
2016,2,DC,tv,stringent,50,0.038043926508089,0.0127774936123338
2016,2,DC,tv,stringent,75,0,0
2016,2,DE,tv,lenient,50,0.0345342972674981,0.0409986815870713
2016,2,DE,tv,lenient,75,0.0203321731158193,0.0062199834227889
2016,2,DE,tv,stringent,50,0,0.0409986815870713
2016,2,DE,tv,stringent,75,0,0.0062199834227889
2016,2,FL,tv,lenient,50,0.0547028766996394,0.0631540305805225
2016,2,FL,tv,lenient,75,0.024428437664804,0.0373701715492865
2016,2,FL,tv,stringent,50,0.0137031568042064,0.0631540305805225
2016,2,FL,tv,stringent,75,0.005490106054436,0.0373701715492865
2016,2,GA,tv,lenient,50,0.0520443477749801,0.0762568198088193
2016,2,GA,tv,lenient,75,0.0252273223857777,0.0486524573634768
2016,2,GA,tv,stringent,50,0.0089873946946446,0.0762568198088193
2016,2,GA,tv,stringent,75,0.0039756868848993,0.0486524573634768
2016,2,HI,tv,lenient,50,0.0482540557400777,0.0265048774471992
2016,2,HI,tv,lenient,75,0.0406118175430146,0.01225108712151
2016,2,HI,tv,stringent,50,0.0153613738666681,0.0265048774471992
2016,2,HI,tv,stringent,75,0.007719135669605,0.01225108712151
2016,2,IA,tv,lenient,50,0.0212341240474739,0.0426489068496178
2016,2,IA,tv,lenient,75,0.0077076497572621,0.0255874750548203
2016,2,IA,tv,stringent,50,0,0.0426489068496178
2016,2,IA,tv,stringent,75,0,0.0255874750548203
2016,2,ID,tv,lenient,50,0.0256961660884686,0.0984739892682101
2016,2,ID,tv,lenient,75,0.0197505513303447,0.0773072091095279
2016,2,ID,tv,stringent,50,0,0.0984739892682101
2016,2,ID,tv,stringent,75,0,0.0773072091095279
2016,2,IL,tv,lenient,50,0.034028970951064,0.0515912553044378
2016,2,IL,tv,lenient,75,0.0114283579512102,0.0258878301447061
2016,2,IL,tv,stringent,50,0.0106678400725748,0.0515912553044378
2016,2,IL,tv,stringent,75,0.0024721292071835,0.0258878301447061
2016,2,IN,tv,lenient,50,0.0262665715595615,0.0556237783509137
2016,2,IN,tv,lenient,75,0.0083802449672755,0.0317508181283401
2016,2,IN,tv,stringent,50,0.0061347742583085,0.0556237783509137
2016,2,IN,tv,stringent,75,0.0025964387428631,0.0317508181283401
2016,2,KS,tv,lenient,50,0.027984082472752,0.0456071080865177
2016,2,KS,tv,lenient,75,0.0072484958039742,0.0217345398062742
2016,2,KS,tv,stringent,50,0.0046146558843186,0.0456071080865177
2016,2,KS,tv,stringent,75,0.0007118617202766,0.0217345398062742
2016,2,KY,tv,lenient,50,0.0433069949782837,0.0645432417749951
2016,2,KY,tv,lenient,75,0.0133265914149967,0.0328751807448974
2016,2,KY,tv,stringent,50,0.0125956626863671,0.0645432417749951
2016,2,KY,tv,stringent,75,0.0036163638564221,0.0328751807448974
2016,2,LA,tv,lenient,50,0.0443195888329595,0.0610460443680282
2016,2,LA,tv,lenient,75,0.016880479726803,0.0413939290345739
2016,2,LA,tv,stringent,50,0.0105600813406555,0.0610460443680282
2016,2,LA,tv,stringent,75,0.0023009729550461,0.0413939290345739
2016,2,MA,tv,lenient,50,0.0610148708319728,0.0284397846266917
2016,2,MA,tv,lenient,75,0.0275656165028345,0.0174890898587992
2016,2,MA,tv,stringent,50,0.0114536267320194,0.0284397846266917
2016,2,MA,tv,stringent,75,0.0040427111103597,0.0174890898587992
2016,2,MD,tv,lenient,50,0.0598099639300018,0.0642297268676655
2016,2,MD,tv,lenient,75,0.0258617415663399,0.0373048103200001
2016,2,MD,tv,stringent,50,0.0099541620329408,0.0642297268676655
2016,2,MD,tv,stringent,75,0.0033388850891353,0.0373048103200001
2016,2,ME,tv,lenient,50,0.0118775997343544,0.0392178606780654
2016,2,ME,tv,lenient,75,0.0059781124134765,0.0150168190747662
2016,2,ME,tv,stringent,50,0.0058994873208778,0.0392178606780654
2016,2,ME,tv,stringent,75,0,0.0150168190747662
2016,2,MI,tv,lenient,50,0.0377781673754056,0.0367371536391633
2016,2,MI,tv,lenient,75,0.0181038112261156,0.0219829856688899
2016,2,MI,tv,stringent,50,0.0128387379835306,0.0367371536391633
2016,2,MI,tv,stringent,75,0.0036606519273064,0.0219829856688899
2016,2,MN,tv,lenient,50,0.0346645208808872,0.0349371423801076
2016,2,MN,tv,lenient,75,0.0137606210990553,0.0163875350806229
2016,2,MN,tv,stringent,50,0.0090429062812711,0.0349371423801076
2016,2,MN,tv,stringent,75,0.0011982597991242,0.0163875350806229
2016,2,MO,tv,lenient,50,0.0306286488955681,0.0569776726180225
2016,2,MO,tv,lenient,75,0.010697153628814,0.0373656350668599
2016,2,MO,tv,stringent,50,0.0100487870954142,0.0569776726180225
2016,2,MO,tv,stringent,75,0.0004020729671296,0.0373656350668599
2016,2,MS,tv,lenient,50,0.0182420786306101,0.0696461886279525
2016,2,MS,tv,lenient,75,0.0057031883284537,0.0384300976403122
2016,2,MS,tv,stringent,50,0.0088763315249707,0.0696461886279525
2016,2,MS,tv,stringent,75,0.0031597582557273,0.0384300976403122
2016,2,MT,tv,lenient,50,0.0254934737171206,0.0177514755877513
2016,2,MT,tv,lenient,75,0.0254934737171206,0.0177514755877513
2016,2,MT,tv,stringent,50,0.0080928513349869,0.0177514755877513
2016,2,MT,tv,stringent,75,0.0080928513349869,0.0177514755877513
2016,2,NC,tv,lenient,50,0.0341538420244522,0.0477934778833613
2016,2,NC,tv,lenient,75,0.0143970643846987,0.0253521686239786
2016,2,NC,tv,stringent,50,0.0112513122820703,0.0477934778833613
2016,2,NC,tv,stringent,75,0.0036371171380154,0.0253521686239786
2016,2,ND,tv,lenient,50,0.0729329913843898,0.0637446035630365
2016,2,ND,tv,lenient,75,0.0179029578193301,0.0144030509968377
2016,2,ND,tv,stringent,50,0,0.0637446035630365
2016,2,ND,tv,stringent,75,0,0.0144030509968377
2016,2,NE,tv,lenient,50,0.029847673423162,0.0573412193711587
2016,2,NE,tv,lenient,75,0.0228553503137719,0.03593776015819
2016,2,NE,tv,stringent,50,0,0.0573412193711587
2016,2,NE,tv,stringent,75,0,0.03593776015819
2016,2,NH,tv,lenient,50,0.0319383909134035,0.0631519414160755
2016,2,NH,tv,lenient,75,0.0133742788987844,0.026737393312912
2016,2,NH,tv,stringent,50,0.0076899420142277,0.0631519414160755
2016,2,NH,tv,stringent,75,0.0040801049756812,0.026737393312912
2016,2,NJ,tv,lenient,50,0.0656414865735049,0.0516611488580136
2016,2,NJ,tv,lenient,75,0.035377603643175,0.0254998558083967
2016,2,NJ,tv,stringent,50,0.0145797513104526,0.0516611488580136
2016,2,NJ,tv,stringent,75,0.005635416394199,0.0254998558083967
2016,2,NM,tv,lenient,50,0.0277964061069749,0.0402655796996896
2016,2,NM,tv,lenient,75,0.0129287659956514,0.0185577287121487
2016,2,NM,tv,stringent,50,0.0091020222672194,0.0402655796996896
2016,2,NM,tv,stringent,75,0.0042245032860953,0.0185577287121487
2016,2,NV,tv,lenient,50,0.0621790498122207,0.0763228775821012
2016,2,NV,tv,lenient,75,0.0279525620870557,0.0491059475011882
2016,2,NV,tv,stringent,50,0.0141322037033852,0.0763228775821012
2016,2,NV,tv,stringent,75,0.0078967335748453,0.0491059475011882
2016,2,NY,tv,lenient,50,0.0685705569849731,0.037994276716161
2016,2,NY,tv,lenient,75,0.0291012411783936,0.0195740730278986
2016,2,NY,tv,stringent,50,0.0148602010191408,0.037994276716161
2016,2,NY,tv,stringent,75,0.0031435497085148,0.0195740730278986
2016,2,OH,tv,lenient,50,0.0319226498350832,0.0496586541358542
2016,2,OH,tv,lenient,75,0.0125451523360373,0.0250813431055719
2016,2,OH,tv,stringent,50,0.00750169609927,0.0496586541358542
2016,2,OH,tv,stringent,75,0.0017276579626101,0.0250813431055719
2016,2,OK,tv,lenient,50,0.0237456544086475,0.0681810339663258
2016,2,OK,tv,lenient,75,0.009563418303811,0.0399737382261795
2016,2,OK,tv,stringent,50,0.0079437824113049,0.0681810339663258
2016,2,OK,tv,stringent,75,0.0027572202610582,0.0399737382261795
2016,2,OR,tv,lenient,50,0.0458718348954618,0.066626754075265
2016,2,OR,tv,lenient,75,0.0210358943154141,0.0483593803611
2016,2,OR,tv,stringent,50,0.0091479006108226,0.066626754075265
2016,2,OR,tv,stringent,75,0.0037346096571806,0.0483593803611
2016,2,PA,tv,lenient,50,0.0405143299797089,0.0587890993983128
2016,2,PA,tv,lenient,75,0.0186777586807333,0.0325420365643772
2016,2,PA,tv,stringent,50,0.0110953326531152,0.0587890993983128
2016,2,PA,tv,stringent,75,0.0045513793416417,0.0325420365643772
2016,2,RI,tv,lenient,50,0.0525995122099642,0.0285782218487109
2016,2,RI,tv,lenient,75,0.0264141162428142,0.0098502729439414
2016,2,RI,tv,stringent,50,0.0217916399417709,0.0285782218487109
2016,2,RI,tv,stringent,75,0.0061140221598172,0.0098502729439414
2016,2,SC,tv,lenient,50,0.0460104568868987,0.0560873820604298
2016,2,SC,tv,lenient,75,0.0222290682488843,0.0296177363484312
2016,2,SC,tv,stringent,50,0.0027467703849993,0.0560873820604298
2016,2,SC,tv,stringent,75,0.0003498788891926,0.0296177363484312
2016,2,SD,tv,lenient,50,0,0.0339480473665395
2016,2,SD,tv,lenient,75,0,0.0112009278160066
2016,2,SD,tv,stringent,50,0,0.0339480473665395
2016,2,SD,tv,stringent,75,0,0.0112009278160066
2016,2,TN,tv,lenient,50,0.0301095778881421,0.0514533941585723
2016,2,TN,tv,lenient,75,0.0122793880474832,0.0321327915840927
2016,2,TN,tv,stringent,50,0.0051236294373708,0.0514533941585723
2016,2,TN,tv,stringent,75,0.0007983925851412,0.0321327915840927
2016,2,TX,tv,lenient,50,0.0365944009920071,0.0567200859759111
2016,2,TX,tv,lenient,75,0.0183947039444615,0.0306034579142757
2016,2,TX,tv,stringent,50,0.0086875386654671,0.0567200859759111
2016,2,TX,tv,stringent,75,0.0031614267413482,0.0306034579142757
2016,2,UT,tv,lenient,50,0.0384143648800764,0.066426308970467
2016,2,UT,tv,lenient,75,0.0117400546309488,0.0394260276978976
2016,2,UT,tv,stringent,50,0.0069738806115657,0.066426308970467
2016,2,UT,tv,stringent,75,0.0007938116368155,0.0394260276978976
2016,2,VA,tv,lenient,50,0.0612953398767545,0.0598680032657376
2016,2,VA,tv,lenient,75,0.0333489160734849,0.030874559950871
2016,2,VA,tv,stringent,50,0.0114216587594414,0.0598680032657376
2016,2,VA,tv,stringent,75,0.0052673312403424,0.030874559950871
2016,2,VT,tv,lenient,50,0.0170219570212667,0.0452088220819909
2016,2,VT,tv,lenient,75,0,0.0304682599912696
2016,2,VT,tv,stringent,50,0,0.0452088220819909
2016,2,VT,tv,stringent,75,0,0.0304682599912696
2016,2,WA,tv,lenient,50,0.0488875933912983,0.0408625129255946
2016,2,WA,tv,lenient,75,0.0216746039059966,0.0254739542630993
2016,2,WA,tv,stringent,50,0.0155240855070427,0.0408625129255946
2016,2,WA,tv,stringent,75,0.0059330205186312,0.0254739542630993
2016,2,WI,tv,lenient,50,0.0246096721770963,0.0542554426000998
2016,2,WI,tv,lenient,75,0.0114366387602447,0.0303143587578016
2016,2,WI,tv,stringent,50,0.0045544521273537,0.0542554426000998
2016,2,WI,tv,stringent,75,0.0010568514807586,0.0303143587578016
2016,2,WV,tv,lenient,50,0.028790205204182,0.060532162401109
2016,2,WV,tv,lenient,75,0.0094194430210295,0.0415702026516122
2016,2,WV,tv,stringent,50,0,0.060532162401109
2016,2,WV,tv,stringent,75,0,0.0415702026516122
2016,2,WY,tv,lenient,50,0.025007801906612,0.0800855344797212
2016,2,WY,tv,lenient,75,0.025007801906612,0.0551685834645904
2016,2,WY,tv,stringent,50,0,0.0800855344797212
2016,2,WY,tv,stringent,75,0,0.0551685834645904
2016,3,AK,tv,lenient,50,0.0031366774068749,0.0452677198511197
2016,3,AK,tv,lenient,75,0.0031366774068749,0.0452677198511197
2016,3,AK,tv,stringent,50,0,0.0452677198511197
